male,female,male_quantized,female_quantized
0.9860956101190477,0.0019996279761904656,5,1
0.8825334821428571,0.1174665178571429,5,1
0.9926587059384301,0.0013889131091889828,5,1
0.6422991071428572,0.5124627976190477,4,3
0.962301526750837,0.0019841875348772797,5,1
0.9956287202380952,0.004371279761904767,5,1
0.9535435267857143,0.004789806547619069,5,1
0.008928571428571397,0.7648809523809523,1,4
0.9736907141549247,0.023631277538481266,5,1
0.9807539440336681,0.02519843691871282,5,1
0.06491815476190477,0.9946056547619048,1,5
0.0870535714285714,0.3058035714285714,1,2
0.519047600882394,0.492857161022368,3,3
0.9686104910714286,0.0016276041666666297,5,1
0.9896763392857143,0.004371279761904767,5,1
0.7866908482142857,0.49307105654761907,4,3
0.38586307707287015,0.1260416848318917,2,1
0.9920634315127418,0.9841270446777344,5,5
0.911706288655599,0.088293711344401,5,1
0.399107161022368,0.24970236278715585,2,2
0.9647972470238095,0.3268694196428571,5,2
0.8426339285714286,0.5204613095238095,5,3
0.0026288713727679047,0.009672619047619069,1,1
0.027157738095238138,0.9668898809523809,1,5
0.9889787946428571,0.0050688244047618625,5,1
0.5723214376540411,0.296726181393578,3,2
0.7426587059384301,0.251388913109189,4,2
0.8054563431512742,0.20783733186267672,5,2
0.9523809523809523,0.011904761904761862,5,1
0.7825397309802827,0.23531741187686017,4,2
0.977232161022368,0.007886886596679688,5,1
0.4935019356863839,0.5064980643136161,3,3
0.5021329607282365,0.09310513450985858,3,1
0.9803292410714286,0.007765997023809534,5,1
0.8273809523809523,0.22023809523809523,5,2
0.9390872773670015,0.17996034168061759,5,1
0.9864087785993304,0.013591221400669595,5,1
0.9801432291666666,0.0019996279761904656,5,1
0.9833984375,0.0046968005952381375,5,1
0.9926587059384301,0.007341294061569914,5,1
0.3436012268066406,0.08497020176478798,2,1
0.9926525297619048,0.007347470238095233,5,1
0.9999069940476191,0.0060453869047618625,5,1
0.5906064169747489,0.08598082406180241,3,1
0.7597222101120722,0.21051588512602304,4,2
0.8625372023809523,0.08389136904761907,5,1
0.9734126499720982,0.18134925478980657,5,1
0.9950396219889323,0.004960378011067745,5,1
0.9837301345098586,0.9984127226329985,5,5
0.9938492547898066,0.006150745210193431,5,1
0.9799107142857143,0.014136904761904767,5,1
0.9908389136904762,0.27701822916666663,5,2
0.5574900309244792,0.8145337785993303,3,5
0.3779762358892531,0.3708333060854957,2,2
0.9975353422619048,0.020321800595238138,5,1
0.15783727736700148,0.14573415120442712,1,1
0.9920634315127418,0.013888949439639142,5,1
0.9977678571428571,0.001041594005766422,5,1
0.9920014880952381,0.007998511904761862,5,1
0.09970238095238093,0.8348214285714286,1,5
0.7958054315476191,0.2339564732142857,4,2
0.9679594494047619,0.0022786458333333703,5,1
0.9744698660714286,0.025530133928571397,5,1
0.8404482886904762,0.10598028273809523,5,1
0.9994419642857143,0.00651041666666663,5,1
0.8268229166666666,0.1612723214285714,5,1
0.14401971726190477,0.5524088541666667,1,3
0.9890718005952381,0.016880580357142905,5,1
0.2694444202241444,0.016269865490141422,2,1
0.6587146577380952,0.0258091517857143,4,1
0.8896484375,0.0924944196428571,5,1
0.9654482886904762,0.022646949404761862,5,1
0.9862816220238095,0.0018136160714286031,5,1
0.4356863839285714,0.5762183779761905,3,3
0.7852678753080822,0.2528273264567057,4,2
0.5763889494396391,0.9980158124651227,3,5
0.9975353422619048,0.13341703869047616,5,1
0.9480158487955729,0.05198415120442712,5,1
0.7113095238095238,0.27083333333333337,4,2
0.890625,0.15104166666666663,5,1
